movie_title_imdb,Released_Year,Genre,IMDB_Rating,Meta_score,platform_imdb,movie_title_rt,tomatometer_rating,audience_rating,platform_rt,Gross_imdb
,,,,,,True Believer,95.0,63.0,Rotten Tomatoes,
,,,,,,True Colors,47.0,45.0,Rotten Tomatoes,
,,,,,,True Confessions,71.0,53.0,Rotten Tomatoes,
,,,,,,True Crime,0.0,43.0,Rotten Tomatoes,
,,,,,,True Crime,54.0,49.0,Rotten Tomatoes,
True Grit,2010,"Drama, Western",76.0,80.0,IMDb,True Grit,89.0,84.0,Rotten Tomatoes,171243005.0
True Grit,2010,"Drama, Western",76.0,80.0,IMDb,True Grit,96.0,85.0,Rotten Tomatoes,171243005.0
,,,,,,True History of the Kelly Gang,79.0,41.0,Rotten Tomatoes,
,,,,,,True Identity,43.0,26.0,Rotten Tomatoes,
,,,,,,True Legend,64.0,55.0,Rotten Tomatoes,
True Romance,1993,"Crime, Drama, Romance",79.0,59.0,IMDb,True Romance,93.0,93.0,Rotten Tomatoes,12281500.0
,,,,,,True Stories,78.0,83.0,Rotten Tomatoes,
,,,,,,True Story,45.0,38.0,Rotten Tomatoes,
,,,,,,Trumbo,83.0,78.0,Rotten Tomatoes,
,,,,,,Trumbo,74.0,79.0,Rotten Tomatoes,
,,,,,,Trust,79.0,65.0,Rotten Tomatoes,
,,,,,,Trust Machine: The Story of Blockchain,90.0,83.0,Rotten Tomatoes,
,,,,,,Trust Me,52.0,38.0,Rotten Tomatoes,
,,,,,,Trust the Man,28.0,35.0,Rotten Tomatoes,
,,,,,,Truth,63.0,62.0,Rotten Tomatoes,
,,,,,,Truth About Love,0.0,41.0,Rotten Tomatoes,
,,,,,,"Truth or Consequences, N.M.",38.0,46.0,Rotten Tomatoes,
,,,,,,Truth or Die,22.0,30.0,Rotten Tomatoes,
,,,,,,Tsotsi (Thug),82.0,86.0,Rotten Tomatoes,
,,,,,,Tu Dors Nicole,100.0,66.0,Rotten Tomatoes,
,,,,,,Tuck Everlasting,60.0,70.0,Rotten Tomatoes,
,,,,,,Tucked,95.0,50.0,Rotten Tomatoes,
,,,,,,Tucker and Dale vs. Evil,85.0,84.0,Rotten Tomatoes,
,,,,,,Tucker: The Man and His Dream,83.0,67.0,Rotten Tomatoes,
,,,,,,"Tuesday, After Christmas",74.0,68.0,Rotten Tomatoes,
,,,,,,Tuff Turf,17.0,59.0,Rotten Tomatoes,
,,,,,,Tulip Fever,10.0,43.0,Rotten Tomatoes,
,,,,,,Tully,81.0,76.0,Rotten Tomatoes,
,,,,,,Tully,87.0,75.0,Rotten Tomatoes,
Tumbbad,2018,"Drama, Fantasy, Horror",83.0,79.0,IMDb,,,,,23530892.0
,,,,,,Tumbledown,70.0,61.0,Rotten Tomatoes,
,,,,,,Tumbleweeds,82.0,65.0,Rotten Tomatoes,
,,,,,,Tunes of Glory,75.0,79.0,Rotten Tomatoes,
,,,,,,Turbo,66.0,65.0,Rotten Tomatoes,
,,,,,,Turbo: A Power Rangers Movie,15.0,41.0,Rotten Tomatoes,
,,,,,,Turbulence,17.0,19.0,Rotten Tomatoes,
,,,,,,Turistas (Paradise Lost),18.0,28.0,Rotten Tomatoes,
,,,,,,Turkey Bowl,70.0,41.0,Rotten Tomatoes,
,,,,,,Turn It Up,8.0,26.0,Rotten Tomatoes,
,,,,,,Turn the River,62.0,45.0,Rotten Tomatoes,
,,,,,,Turner and Hooch,52.0,51.0,Rotten Tomatoes,
,,,,,,Turning Green,42.0,42.0,Rotten Tomatoes,
,,,,,,Turtle: The Incredible Journey,71.0,77.0,Rotten Tomatoes,
,,,,,,Tuscaloosa,70.0,85.0,Rotten Tomatoes,
,,,,,,Tusk,45.0,36.0,Rotten Tomatoes,
,,,,,,Tuya's Marriage,95.0,83.0,Rotten Tomatoes,
,,,,,,Twelfth Night,76.0,80.0,Rotten Tomatoes,
,,,,,,Twelve,3.0,32.0,Rotten Tomatoes,
,,,,,,Twelve and Holding,73.0,79.0,Rotten Tomatoes,
Twelve Monkeys,1995,"Mystery, Sci-Fi, Thriller",80.0,74.0,IMDb,,,,,57141459.0
,,,,,,Twelve Monkeys (12 Monkeys),89.0,88.0,Rotten Tomatoes,
,,,,,,Twelve O'Clock High,96.0,87.0,Rotten Tomatoes,
,,,,,,Twelve Thirty,17.0,17.0,Rotten Tomatoes,
,,,,,,Twentieth Century,86.0,76.0,Rotten Tomatoes,
,,,,,,Twenty Bucks,75.0,63.0,Rotten Tomatoes,
,,,,,,Twenty-Four Hour Woman,47.0,33.0,Rotten Tomatoes,
,,,,,,Twenty8k,17.0,16.0,Rotten Tomatoes,
,,,,,,Twentyfourseven,35.0,81.0,Rotten Tomatoes,
,,,,,,Twentynine Palms,40.0,40.0,Rotten Tomatoes,
,,,,,,Twice Born,17.0,68.0,Rotten Tomatoes,
,,,,,,Twice in a Lifetime,83.0,61.0,Rotten Tomatoes,
,,,,,,Twice Told Tales,57.0,54.0,Rotten Tomatoes,
,,,,,,Twilight,60.0,30.0,Rotten Tomatoes,
,,,,,,Twilight,49.0,73.0,Rotten Tomatoes,
,,,,,,Twilight Zone: The Movie,58.0,55.0,Rotten Tomatoes,
,,,,,,Twin Dragons (Shuang long hui) (Brother vs. Brother),44.0,48.0,Rotten Tomatoes,
,,,,,,Twin Murders: The Silence of the White City (El silencio de la ciudad blanca),40.0,15.0,Rotten Tomatoes,
,,,,,,Twin Peaks - Fire Walk with Me,64.0,78.0,Rotten Tomatoes,
,,,,,,Twin Warriors (Tai ji zhang san feng) (The Tai-Chi Master),86.0,84.0,Rotten Tomatoes,
,,,,,,Twins,43.0,39.0,Rotten Tomatoes,
,,,,,,Twist of Faith,100.0,81.0,Rotten Tomatoes,
,,,,,,Twisted,1.0,31.0,Rotten Tomatoes,
,,,,,,Twister,58.0,58.0,Rotten Tomatoes,
,,,,,,Twitches,60.0,65.0,Rotten Tomatoes,
,,,,,,Twixt,26.0,18.0,Rotten Tomatoes,
,,,,,,Two Bits,40.0,39.0,Rotten Tomatoes,
,,,,,,Two Brothers,78.0,75.0,Rotten Tomatoes,
,,,,,,Two Can Play That Game,41.0,83.0,Rotten Tomatoes,
,,,,,,"Two Days, One Night",97.0,76.0,Rotten Tomatoes,
,,,,,,Two Drifters,47.0,45.0,Rotten Tomatoes,
,,,,,,Two Evil Eyes,56.0,35.0,Rotten Tomatoes,
,,,,,,Two Family House,89.0,81.0,Rotten Tomatoes,
,,,,,,Two for the Money,22.0,48.0,Rotten Tomatoes,
,,,,,,Two for the Road,81.0,84.0,Rotten Tomatoes,
,,,,,,Two for the Seesaw,43.0,57.0,Rotten Tomatoes,
,,,,,,Two Girls and a Guy,51.0,41.0,Rotten Tomatoes,
,,,,,,Two Hands,71.0,80.0,Rotten Tomatoes,
,,,,,,Two Heads Creek,90.0,69.0,Rotten Tomatoes,
,,,,,,Two if by Sea,11.0,23.0,Rotten Tomatoes,
,,,,,,Two Lives (Zwei Leben),92.0,73.0,Rotten Tomatoes,
,,,,,,Two Lovers,82.0,59.0,Rotten Tomatoes,
,,,,,,Two Men in Town,47.0,25.0,Rotten Tomatoes,
,,,,,,Two Men Went to War,59.0,71.0,Rotten Tomatoes,
,,,,,,Two Minute Warning,25.0,38.0,Rotten Tomatoes,
,,,,,,Two Mules for Sister Sara,69.0,73.0,Rotten Tomatoes,
,,,,,,Two Night Stand,38.0,45.0,Rotten Tomatoes,
,,,,,,Two Ninas,67.0,51.0,Rotten Tomatoes,
,,,,,,Two on a Guillotine,0.0,29.0,Rotten Tomatoes,
,,,,,,Two Thousand Maniacs!,41.0,50.0,Rotten Tomatoes,
,,,,,,Two Weeks,19.0,66.0,Rotten Tomatoes,
,,,,,,Two Weeks in Another Town,89.0,65.0,Rotten Tomatoes,
,,,,,,Two Weeks Notice,42.0,59.0,Rotten Tomatoes,
,,,,,,Two Women (La Ciociara),88.0,91.0,Rotten Tomatoes,
,,,,,,Tying the Knot,89.0,74.0,Rotten Tomatoes,
,,,,,,Tyler Perry's A Fall from Grace,17.0,51.0,Rotten Tomatoes,
,,,,,,Tyler Perry's A Madea Christmas,20.0,70.0,Rotten Tomatoes,
,,,,,,Tyler Perry's A Madea Family Funeral,12.0,30.0,Rotten Tomatoes,
,,,,,,Tyler Perry's Acrimony,17.0,51.0,Rotten Tomatoes,
,,,,,,Tyler Perry's Boo 2! A Madea Halloween,4.0,40.0,Rotten Tomatoes,
,,,,,,Tyler Perry's Boo! A Madea Halloween,19.0,52.0,Rotten Tomatoes,
,,,,,,Tyler Perry's Good Deeds,36.0,76.0,Rotten Tomatoes,
,,,,,,Tyrannosaur,83.0,85.0,Rotten Tomatoes,
,,,,,,Tyrel,60.0,32.0,Rotten Tomatoes,
,,,,,,Tyson,85.0,79.0,Rotten Tomatoes,
Tôkyô goddofâzâzu,2003,"Animation, Adventure, Comedy",78.0,73.0,IMDb,,,,,128985.0
Tôkyô monogatari,1953,Drama,82.0,79.0,IMDb,,,,,23530892.0
,,,,,,Tôkyô Zankoku Keisatsu (Tokyo Gore Police),82.0,61.0,Rotten Tomatoes,
,,,,,,Törst (Thirst) (Three Strange Loves),100.0,52.0,Rotten Tomatoes,
,,,,,,"U, Me Aur Hum",60.0,55.0,Rotten Tomatoes,
,,,,,,U-571,68.0,62.0,Rotten Tomatoes,
,,,,,,U-Turn,61.0,62.0,Rotten Tomatoes,
,,,,,,U.S. Marshals,25.0,53.0,Rotten Tomatoes,
,,,,,,U2: Rattle and Hum,62.0,86.0,Rotten Tomatoes,
Udaan,2010,Drama,82.0,79.0,IMDb,,,,,7461.0
Udta Punjab,2016,"Action, Crime, Drama",78.0,79.0,IMDb,,,,,23530892.0
,,,,,,Ugetsu (Ugetsu monogatari),100.0,94.0,Rotten Tomatoes,
,,,,,,UglyDolls,27.0,54.0,Rotten Tomatoes,
,,,,,,UHF,64.0,77.0,Rotten Tomatoes,
,,,,,,Ulee's Gold,94.0,75.0,Rotten Tomatoes,
,,,,,,Ultras,60.0,34.0,Rotten Tomatoes,
,,,,,,Ultraviolet,8.0,30.0,Rotten Tomatoes,
,,,,,,Ulzana's Raid,90.0,66.0,Rotten Tomatoes,
,,,,,,Umberto D,97.0,93.0,Rotten Tomatoes,
,,,,,,Un amour de jeunesse (Goodbye First Love),83.0,61.0,Rotten Tomatoes,
,,,,,,Un Baiser s'il vous plaît (Shall We Kiss?),78.0,62.0,Rotten Tomatoes,
,,,,,,Un Conte de Noël (A Christmas Tale),86.0,66.0,Rotten Tomatoes,
Un long dimanche de fiançailles,2004,"Drama, Mystery, Romance",76.0,76.0,IMDb,,,,,6167817.0
,,,,,,Un Oso rojo (Red Bear),60.0,78.0,Rotten Tomatoes,
,,,,,,Un Padre No Tan Padre,75.0,86.0,Rotten Tomatoes,
Un prophète,2009,"Crime, Drama",79.0,90.0,IMDb,,,,,2084637.0
,,,,,,Una,76.0,49.0,Rotten Tomatoes,
,,,,,,Una Giornata Particolare (A Special Day),100.0,91.0,Rotten Tomatoes,
,,,,,,Una noche (One Night),83.0,70.0,Rotten Tomatoes,
,,,,,,Unaccompanied Minors,29.0,53.0,Rotten Tomatoes,
,,,,,,Unborn in the USA: Inside the War on Abortion,80.0,58.0,Rotten Tomatoes,
,,,,,,Unbranded,75.0,84.0,Rotten Tomatoes,
,,,,,,Unbreakable,70.0,77.0,Rotten Tomatoes,
,,,,,,Unbroken,50.0,70.0,Rotten Tomatoes,
,,,,,,Unbroken: Path to Redemption,38.0,76.0,Rotten Tomatoes,
,,,,,,Uncertain,100.0,82.0,Rotten Tomatoes,
,,,,,,Uncertain Terms,71.0,55.0,Rotten Tomatoes,
,,,,,,Uncertainty,50.0,33.0,Rotten Tomatoes,
,,,,,,Uncle Boonmee Who Can Recall His Past Lives,89.0,61.0,Rotten Tomatoes,
,,,,,,Uncle Buck,61.0,76.0,Rotten Tomatoes,
,,,,,,Uncle Drew,61.0,47.0,Rotten Tomatoes,
,,,,,,Uncle Kent,60.0,43.0,Rotten Tomatoes,
,,,,,,Uncle Kent 2,73.0,50.0,Rotten Tomatoes,
,,,,,,Uncle Nick,45.0,71.0,Rotten Tomatoes,
,,,,,,Uncle Nino,21.0,69.0,Rotten Tomatoes,
,,,,,,Uncle Peckerhead,100.0,73.0,Rotten Tomatoes,
,,,,,,Uncle Sam,56.0,25.0,Rotten Tomatoes,
,,,,,,Uncommon Valor,56.0,62.0,Rotten Tomatoes,
,,,,,,Unconditional,75.0,87.0,Rotten Tomatoes,
,,,,,,Unconditional Love,14.0,68.0,Rotten Tomatoes,
,,,,,,Unconscious,85.0,87.0,Rotten Tomatoes,
,,,,,,Uncorked,91.0,65.0,Rotten Tomatoes,
,,,,,,Uncovered: The War on Iraq,78.0,69.0,Rotten Tomatoes,
,,,,,,Uncovered: The Whole Truth About the Iraq War,100.0,75.0,Rotten Tomatoes,
,,,,,,Uncut Gems,92.0,52.0,Rotten Tomatoes,
,,,,,,UNDEAD,32.0,44.0,Rotten Tomatoes,
,,,,,,Undefeated,96.0,89.0,Rotten Tomatoes,
,,,,,,Under Fire,90.0,69.0,Rotten Tomatoes,
,,,,,,Under Our Skin,81.0,88.0,Rotten Tomatoes,
Under sandet,2015,"Drama, History, War",78.0,75.0,IMDb,,,,,435266.0
,,,,,,Under Siege,79.0,62.0,Rotten Tomatoes,
,,,,,,Under Siege 2: Dark Territory,34.0,38.0,Rotten Tomatoes,
,,,,,,Under Suspicion,49.0,49.0,Rotten Tomatoes,
,,,,,,Under Suspicion,25.0,58.0,Rotten Tomatoes,
,,,,,,Under the Bed,40.0,14.0,Rotten Tomatoes,
,,,,,,Under The Boardwalk: The Monopoly Story,85.0,54.0,Rotten Tomatoes,
,,,,,,Under the Cherry Moon,36.0,67.0,Rotten Tomatoes,
,,,,,,Under the Eiffel Tower,41.0,49.0,Rotten Tomatoes,
,,,,,,Under the Gun,100.0,41.0,Rotten Tomatoes,
,,,,,,Under the Same Moon,73.0,82.0,Rotten Tomatoes,
,,,,,,Under the Sea 3D,94.0,75.0,Rotten Tomatoes,
,,,,,,Under The Shadow,99.0,73.0,Rotten Tomatoes,
,,,,,,Under the Silver Lake,59.0,55.0,Rotten Tomatoes,
,,,,,,Under the Skin,85.0,55.0,Rotten Tomatoes,
,,,,,,Under The Sun,94.0,69.0,Rotten Tomatoes,
,,,,,,Under the Tuscan Sun,62.0,78.0,Rotten Tomatoes,
,,,,,,Under the Yum Yum Tree,17.0,58.0,Rotten Tomatoes,
,,,,,,Underclassman,6.0,35.0,Rotten Tomatoes,
,,,,,,Undercover Brother,77.0,64.0,Rotten Tomatoes,
,,,,,,Underdog,16.0,42.0,Rotten Tomatoes,
Underground,1995,"Comedy, Drama, War",81.0,79.0,IMDb,Underground,86.0,96.0,Rotten Tomatoes,171082.0
,,,,,,Undertaking Betty,50.0,66.0,Rotten Tomatoes,
,,,,,,Undertow,55.0,62.0,Rotten Tomatoes,
,,,,,,Undertow,88.0,63.0,Rotten Tomatoes,
,,,,,,Underwater,48.0,60.0,Rotten Tomatoes,
,,,,,,Underworld,31.0,79.0,Rotten Tomatoes,
,,,,,,Underworld: Awakening,26.0,62.0,Rotten Tomatoes,
,,,,,,Underworld: Blood Wars,21.0,49.0,Rotten Tomatoes,
,,,,,,Underworld: Evolution,17.0,72.0,Rotten Tomatoes,
,,,,,,Underworld: The Rise of the Lycans,29.0,63.0,Rotten Tomatoes,
,,,,,,Undiscovered,8.0,48.0,Rotten Tomatoes,
,,,,,,Undisputed,48.0,47.0,Rotten Tomatoes,
,,,,,,Undoing,31.0,26.0,Rotten Tomatoes,
,,,,,,Undrafted,25.0,75.0,Rotten Tomatoes,
,,,,,,Une femme mariée: Suite de fragments d'un film tourné en 1964 (A Married Woman),85.0,83.0,Rotten Tomatoes,
,,,,,,Une Vieille Maîtresse (The Last Mistress) (An Old Mistress),77.0,59.0,Rotten Tomatoes,
,,,,,,Unexpected,66.0,44.0,Rotten Tomatoes,
,,,,,,Unfaithful,50.0,68.0,Rotten Tomatoes,
,,,,,,Unfaithfully Yours,93.0,87.0,Rotten Tomatoes,
,,,,,,Unfinished Business,10.0,26.0,Rotten Tomatoes,
,,,,,,Unfinished Song,65.0,68.0,Rotten Tomatoes,
,,,,,,Unfit: The Psychology of Donald Trump,85.0,70.0,Rotten Tomatoes,
,,,,,,Unforgettable,21.0,28.0,Rotten Tomatoes,
,,,,,,Unforgettable,28.0,33.0,Rotten Tomatoes,
,,,,,,Unforgivable,77.0,35.0,Rotten Tomatoes,
Unforgiven,1992,"Drama, Western",82.0,85.0,IMDb,Unforgiven,96.0,93.0,Rotten Tomatoes,101157447.0
,,,,,,Unfriended,62.0,36.0,Rotten Tomatoes,
,,,,,,Unfriended: Dark Web,59.0,38.0,Rotten Tomatoes,
,,,,,,Unhook the Stars,81.0,48.0,Rotten Tomatoes,
,,,,,,Unicorn Store,64.0,41.0,Rotten Tomatoes,
,,,,,,Union,64.0,40.0,Rotten Tomatoes,
,,,,,,Union Square,53.0,55.0,Rotten Tomatoes,
,,,,,,Union Square,66.0,35.0,Rotten Tomatoes,
,,,,,,United 93,90.0,83.0,Rotten Tomatoes,
,,,,,,United Passions,0.0,11.0,Rotten Tomatoes,
,,,,,,United Red Army,93.0,63.0,Rotten Tomatoes,
,,,,,,United We Fan,100.0,63.0,Rotten Tomatoes,
,,,,,,Universal Soldier,33.0,46.0,Rotten Tomatoes,
,,,,,,Universal Soldier: Day of Reckoning,57.0,34.0,Rotten Tomatoes,
,,,,,,Universal Soldier: The Return,5.0,24.0,Rotten Tomatoes,
,,,,,,Unknown,54.0,55.0,Rotten Tomatoes,
,,,,,,Unlawful Entry,74.0,48.0,Rotten Tomatoes,
,,,,,,Unleashed,66.0,75.0,Rotten Tomatoes,
,,,,,,Unleashed,75.0,72.0,Rotten Tomatoes,
,,,,,,Unlocked,26.0,42.0,Rotten Tomatoes,
,,,,,,Unlovable,81.0,75.0,Rotten Tomatoes,
,,,,,,Unmade Beds,76.0,68.0,Rotten Tomatoes,
,,,,,,Unmistaken Child,81.0,88.0,Rotten Tomatoes,
,,,,,,Unplanned,42.0,92.0,Rotten Tomatoes,
,,,,,,Unsane,80.0,58.0,Rotten Tomatoes,
,,,,,,Unstoppable,87.0,72.0,Rotten Tomatoes,
,,,,,,Unstrung Heroes,74.0,61.0,Rotten Tomatoes,
,,,,,,Untamed Heart,54.0,77.0,Rotten Tomatoes,
,,,,,,Until the Birds Return (En attendant les Hirondelles),78.0,80.0,Rotten Tomatoes,
,,,,,,Until the Light Takes Us,46.0,57.0,Rotten Tomatoes,
,,,,,,Untouchable,86.0,71.0,Rotten Tomatoes,
,,,,,,Untraceable,16.0,52.0,Rotten Tomatoes,
,,,,,,Unzipped,80.0,78.0,Rotten Tomatoes,
Up,2009,"Animation, Adventure, Comedy",82.0,88.0,IMDb,Up,98.0,90.0,Rotten Tomatoes,293004164.0
,,,,,,Up and Down (Horem Pádem) (Loop the Loop),83.0,74.0,Rotten Tomatoes,
,,,,,,Up Close & Personal,31.0,66.0,Rotten Tomatoes,
,,,,,,Up for Grabs,92.0,87.0,Rotten Tomatoes,
,,,,,,Up in Smoke,47.0,83.0,Rotten Tomatoes,
,,,,,,Up in the Air,91.0,79.0,Rotten Tomatoes,
,,,,,,Up on the Glass,50.0,100.0,Rotten Tomatoes,
,,,,,,Up the Academy,0.0,42.0,Rotten Tomatoes,
,,,,,,Up the Down Staircase,80.0,67.0,Rotten Tomatoes,
,,,,,,Up the Sandbox,60.0,48.0,Rotten Tomatoes,
,,,,,,Up the Yangtze,96.0,83.0,Rotten Tomatoes,
,,,,,,Upgrade,88.0,87.0,Rotten Tomatoes,
,,,,,,Uprising,100.0,84.0,Rotten Tomatoes,
,,,,,,Upside Down,28.0,42.0,Rotten Tomatoes,
,,,,,,Upstream Color,86.0,69.0,Rotten Tomatoes,
,,,,,,Uptown Girls,14.0,60.0,Rotten Tomatoes,
,,,,,,Uptown Saturday Night,67.0,81.0,Rotten Tomatoes,
,,,,,,Urban Cowboy,73.0,81.0,Rotten Tomatoes,
,,,,,,Urban Hymn,58.0,78.0,Rotten Tomatoes,
,,,,,,Urban Legend,21.0,37.0,Rotten Tomatoes,
,,,,,,Urban Legends: Bloody Mary,40.0,28.0,Rotten Tomatoes,
,,,,,,Urban Legends: Final Cut,9.0,20.0,Rotten Tomatoes,
,,,,,,Urbanized,100.0,85.0,Rotten Tomatoes,
,,,,,,Urge,0.0,24.0,Rotten Tomatoes,
Uri: The Surgical Strike,2018,"Action, Drama, War",82.0,79.0,IMDb,,,,,4186168.0
,,,,,,Urok (The Lesson),83.0,68.0,Rotten Tomatoes,
,,,,,,Us,93.0,59.0,Rotten Tomatoes,
,,,,,,Us & Them,100.0,91.0,Rotten Tomatoes,
,,,,,,Us and Them,60.0,64.0,Rotten Tomatoes,
,,,,,,Use Me,86.0,77.0,Rotten Tomatoes,
,,,,,,Used Cars,77.0,69.0,Rotten Tomatoes,
,,,,,,Used People,44.0,37.0,Rotten Tomatoes,
,,,,,,Useless Humans,40.0,96.0,Rotten Tomatoes,
,,,,,,Ushpizin,94.0,87.0,Rotten Tomatoes,
,,,,,,USS Indianapolis: Men of Courage,17.0,30.0,Rotten Tomatoes,
V for Vendetta,2005,"Action, Drama, Sci-Fi",82.0,62.0,IMDb,V for Vendetta,73.0,90.0,Rotten Tomatoes,70511035.0
,,,,,,V.I. Warshawski,21.0,23.0,Rotten Tomatoes,
,,,,,,V/H/S,57.0,41.0,Rotten Tomatoes,
,,,,,,V/H/S/2,70.0,51.0,Rotten Tomatoes,
,,,,,,V/H/S: Viral,34.0,13.0,Rotten Tomatoes,
,,,,,,Va Savoir,86.0,68.0,Rotten Tomatoes,
,,,,,,Vacancy,55.0,42.0,Rotten Tomatoes,
,,,,,,Vacation,27.0,45.0,Rotten Tomatoes,
,,,,,,Vacationland,0.0,23.0,Rotten Tomatoes,
,,,,,,Vai,100.0,63.0,Rotten Tomatoes,
,,,,,,Valentin,61.0,93.0,Rotten Tomatoes,
,,,,,,Valentine,12.0,33.0,Rotten Tomatoes,
,,,,,,Valentine Road,91.0,86.0,Rotten Tomatoes,
,,,,,,Valentine's Day,18.0,47.0,Rotten Tomatoes,
,,,,,,Valentino: The Last Emperor,77.0,78.0,Rotten Tomatoes,
,,,,,,Valerian and the City of a Thousand Planets,48.0,53.0,Rotten Tomatoes,
,,,,,,Valerie and Her Week of Wonders,81.0,80.0,Rotten Tomatoes,
,,,,,,Valhalla Rising,73.0,49.0,Rotten Tomatoes,
,,,,,,Valiant,32.0,29.0,Rotten Tomatoes,
,,,,,,Valiant,100.0,63.0,Rotten Tomatoes,
,,,,,,Valkyrie,62.0,65.0,Rotten Tomatoes,
,,,,,,Valley Girl,83.0,72.0,Rotten Tomatoes,
,,,,,,Valley Girl,55.0,87.0,Rotten Tomatoes,
,,,,,,Valley of the Dolls,35.0,58.0,Rotten Tomatoes,
,,,,,,Valmont,55.0,69.0,Rotten Tomatoes,
,,,,,,Vamp,25.0,48.0,Rotten Tomatoes,
,,,,,,Vampira And Me,86.0,80.0,Rotten Tomatoes,
,,,,,,Vampire Academy,16.0,55.0,Rotten Tomatoes,
Vampire Hunter D: Bloodlust,2000,"Animation, Action, Fantasy",77.0,62.0,IMDb,,,,,151086.0
,,,,,,Vampire in Brooklyn,12.0,31.0,Rotten Tomatoes,
,,,,,,Vampire's Kiss,61.0,53.0,Rotten Tomatoes,
,,,,,,Vampire's Seduction,40.0,63.0,Rotten Tomatoes,
,,,,,,Vampires Suck,4.0,29.0,Rotten Tomatoes,
,,,,,,Vampires: Los Muertos,20.0,39.0,Rotten Tomatoes,
,,,,,,Vamps,56.0,33.0,Rotten Tomatoes,
,,,,,,Vampyr - Der Traum des Allan Grey,97.0,83.0,Rotten Tomatoes,
,,,,,,Vampyros Lesbos (Lesbian Vampires: The Heiress of Dracula),57.0,48.0,Rotten Tomatoes,
,,,,,,Van Gogh,70.0,67.0,Rotten Tomatoes,
,,,,,,Van Helsing,24.0,57.0,Rotten Tomatoes,
,,,,,,Van Wilder: The Rise of Taj (Van Wilder 2),7.0,38.0,Rotten Tomatoes,
,,,,,,Vanilla,87.0,83.0,Rotten Tomatoes,
,,,,,,Vanilla Sky,42.0,72.0,Rotten Tomatoes,
,,,,,,Vanishing On 7th Street,48.0,21.0,Rotten Tomatoes,
,,,,,,Vanishing Waves,56.0,52.0,Rotten Tomatoes,
,,,,,,Vanity Fair,49.0,50.0,Rotten Tomatoes,
,,,,,,Vantage Point,34.0,57.0,Rotten Tomatoes,
,,,,,,Vanya on 42nd Street,89.0,80.0,Rotten Tomatoes,
,,,,,,Varsity Blues,43.0,76.0,Rotten Tomatoes,
,,,,,,Vatel,31.0,61.0,Rotten Tomatoes,
,,,,,,Vaxxed: From Cover-Up to Catastrophe,38.0,84.0,Rotten Tomatoes,
,,,,,,Vazante,85.0,66.0,Rotten Tomatoes,
,,,,,,Veer,40.0,47.0,Rotten Tomatoes,
Veer-Zaara,2004,"Drama, Family, Musical",78.0,67.0,IMDb,Veer-Zaara,92.0,88.0,Rotten Tomatoes,2921738.0
,,,,,,Vegas Vacation,13.0,51.0,Rotten Tomatoes,
,,,,,,Vehicle 19,23.0,31.0,Rotten Tomatoes,
,,,,,,Velvet Buzzsaw,62.0,35.0,Rotten Tomatoes,
,,,,,,Velvet Goldmine,57.0,80.0,Rotten Tomatoes,
,,,,,,Vendetta,17.0,38.0,Rotten Tomatoes,
,,,,,,Vengeance (Fuk sau),91.0,60.0,Rotten Tomatoes,
,,,,,,Vengeance Is Mine,100.0,89.0,Rotten Tomatoes,
,,,,,,Vengeance Valley,100.0,18.0,Rotten Tomatoes,
,,,,,,Venkovský Ucitel (The Country Teacher),81.0,72.0,Rotten Tomatoes,
,,,,,,Venom,43.0,31.0,Rotten Tomatoes,
,,,,,,Venom,11.0,21.0,Rotten Tomatoes,
,,,,,,Venom,30.0,81.0,Rotten Tomatoes,
,,,,,,Venus,88.0,74.0,Rotten Tomatoes,
,,,,,,Venus,100.0,83.0,Rotten Tomatoes,
,,,,,,Venus And Serena,77.0,69.0,Rotten Tomatoes,
,,,,,,Venus in Fur,88.0,71.0,Rotten Tomatoes,
,,,,,,Vera Cruz,83.0,70.0,Rotten Tomatoes,
,,,,,,Vera Drake,92.0,84.0,Rotten Tomatoes,
,,,,,,Verdict on Auschwitz: The Frankfurt Trial 1963-1965,100.0,83.0,Rotten Tomatoes,
,,,,,,"Vernon, Florida",100.0,79.0,Rotten Tomatoes,
,,,,,,Veronica Guerin,53.0,69.0,Rotten Tomatoes,
,,,,,,Veronica Mars,79.0,78.0,Rotten Tomatoes,
,,,,,,Verotika,24.0,21.0,Rotten Tomatoes,
,,,,,,Vertical Limit,48.0,41.0,Rotten Tomatoes,
,,,,,,Vertige (High Lane),60.0,33.0,Rotten Tomatoes,
Vertigo,1958,"Mystery, Romance, Thriller",83.0,100.0,IMDb,Vertigo,94.0,93.0,Rotten Tomatoes,3200000.0
,,,,,,Very Bad Things,41.0,58.0,Rotten Tomatoes,
,,,,,,Very Good Girls,19.0,33.0,Rotten Tomatoes,
,,,,,,Very Young Girls,70.0,76.0,Rotten Tomatoes,
,,,,,,Veteran,90.0,77.0,Rotten Tomatoes,
,,,,,,VFW,81.0,61.0,Rotten Tomatoes,
,,,,,,VHYes,81.0,70.0,Rotten Tomatoes,
,,,,,,Vice,4.0,15.0,Rotten Tomatoes,
,,,,,,Vice,65.0,60.0,Rotten Tomatoes,
,,,,,,Vice Squad,60.0,64.0,Rotten Tomatoes,
,,,,,,Vice Versa,43.0,41.0,Rotten Tomatoes,
,,,,,,Viceroy's House,72.0,66.0,Rotten Tomatoes,
,,,,,,Vicky Cristina Barcelona,81.0,74.0,Rotten Tomatoes,
